Epochs,Loss_Disc,Loss_Gene,FID
0,6.794656276702881,1.0812898874282837,58.54367258916051
100,1.1523587703704834,6.069368362426758,78.77034295295203
200,1.305596947669983,5.338212490081787,69.33686116989531
300,0.7424887418746948,5.217510223388672,73.83832411392973
400,0.5222766399383545,3.725529670715332,66.95851890752613
500,0.35095930099487305,4.605820655822754,67.66097691233921
600,0.36756816506385803,5.240759372711182,61.140269275177616
700,0.27350687980651855,4.591563701629639,68.8660398100019
800,0.2995794713497162,4.798761367797852,66.77498596166436
900,0.32275575399398804,5.529376029968262,66.99518684017232
1000,0.1991773545742035,5.1494245529174805,64.00790551451735
1100,0.2821738123893738,5.018658638000488,66.21642334768495
1200,0.14733237028121948,5.530874252319336,70.06225697714342
1300,0.21339771151542664,5.814670562744141,69.04474685339977
1400,0.23794715106487274,6.219594955444336,63.99540930710157
1500,0.16170072555541992,5.899232387542725,62.65086242996017
1600,0.1694435477256775,4.952154159545898,64.61294461741238
1700,0.2729237973690033,5.395029067993164,67.88437513767087
1800,0.39276283979415894,5.951040744781494,63.160936071000776
1900,0.09453237056732178,5.337175369262695,67.32635177487907
2000,0.15333855152130127,6.103086471557617,65.60726031177524
2100,0.14472755789756775,7.009982109069824,71.40983869819712
2200,0.035593923181295395,7.0298943519592285,64.47945773970787
2300,0.07518155872821808,7.329909324645996,63.77397518317326
2400,0.17352430522441864,7.600729942321777,69.38098709428027
2500,0.11682473123073578,6.484468460083008,66.51179368046064
2600,0.1383526474237442,6.760387420654297,69.51163754428512
2700,0.17085400223731995,7.998090744018555,64.32835762142935
2800,0.08588059991598129,7.23176383972168,64.57211874781132
2900,0.12079059332609177,8.29949951171875,67.539410870555
3000,0.09694723039865494,7.732890605926514,66.96948575866406
3100,0.16645704209804535,7.33712911605835,63.01068371485371
3200,0.09369726479053497,7.362843990325928,66.24583255920885
3300,0.05550549179315567,7.41217041015625,71.77904181495671
3400,0.08010226488113403,7.055664539337158,68.4176850513038
3500,0.06838656961917877,8.258377075195312,74.69083097766111
3600,0.08003387600183487,7.3933563232421875,63.78513001897568
3700,0.07592841982841492,7.942168235778809,67.68195910998912
3800,0.14711812138557434,6.701086044311523,70.07498778280547
3900,0.0726902186870575,6.719085693359375,66.64348823248088
4000,0.04782240092754364,7.639813423156738,67.58963537922415
4100,0.04836311936378479,7.363526344299316,65.4933795897349
4200,0.06294683367013931,7.577282428741455,65.72556141086966
4300,0.09277042001485825,6.971220016479492,68.62286151192495
4400,0.01908154785633087,8.475118637084961,66.34069251869101
4500,0.05332070589065552,8.103372573852539,66.21200780485196
4600,0.03906669467687607,7.9358978271484375,67.77011906924201
4700,0.04017890244722366,8.502138137817383,66.59350335305112
4800,0.05969511345028877,7.958497047424316,67.0455613119463
4900,0.0653376430273056,7.613836288452148,72.81972676507735
5000,0.05898266285657883,8.234193801879883,72.13136471033118
5100,0.06735597550868988,7.695834636688232,65.8435511790272
5200,0.0339670330286026,8.370676040649414,66.62296858395234
5300,0.03037630021572113,7.763635635375977,71.43760844083528
5400,0.04806508868932724,8.027273178100586,72.58507464079071
5500,0.07494693249464035,7.1573686599731445,67.04398626571714
5600,0.0342310294508934,8.150654792785645,76.57742168996475
5700,0.02343897894024849,8.992898941040039,68.21896927673589
5800,0.06134582683444023,9.567415237426758,70.03436053535165
5900,0.01694921962916851,8.545406341552734,64.67134756229075
6000,0.08405815809965134,9.855979919433594,66.22789610151904
6100,0.21494777500629425,9.692438125610352,67.94424007588054
6200,0.06330326199531555,8.586181640625,75.53421201736546
6300,0.0352286770939827,8.468221664428711,69.86130807345637
6400,0.02678821235895157,8.549505233764648,66.50351053273914
6500,0.015675585716962814,8.880908966064453,68.13933924613747
6600,0.03772265091538429,7.365325450897217,70.08755482116197
6700,0.06736394762992859,9.946020126342773,71.780818402389
6800,0.04350994899868965,8.69255542755127,67.7631016635487
6900,0.02671656385064125,8.994644165039062,64.45372324900114
7000,0.05940058082342148,9.356996536254883,71.7096836217616
7100,0.03273992985486984,8.607036590576172,65.59446135932251
7200,0.1982661932706833,11.604410171508789,66.43221225565856
7300,0.0706774964928627,7.683862209320068,77.7795137084118
7400,0.039729394018650055,8.382041931152344,70.1035753679991
7500,0.03307780995965004,8.793451309204102,66.39111591813821
7600,0.031202733516693115,8.878515243530273,69.62139524614713
7700,0.021353144198656082,8.691930770874023,71.33558909912767
7800,0.014669762924313545,9.254740715026855,73.20921105058198
7900,0.031606025993824005,8.742378234863281,66.35177076833048
8000,0.010536306537687778,9.490070343017578,66.16951261630118
8100,0.044850777834653854,10.07837963104248,66.50041518058879
8200,0.026688409969210625,7.713189125061035,67.0043827701594
8300,0.5478940010070801,8.839820861816406,89.06762311478633
8400,0.02369927242398262,8.842428207397461,70.95551211977744
8500,0.014160404913127422,8.419611930847168,70.90537216179962
8600,0.05681613087654114,9.182534217834473,70.23381243303612
8700,0.01907738856971264,8.646354675292969,76.78909037967196
8800,0.04645807668566704,7.37148380279541,72.00839750147384
8900,0.014258617535233498,9.176778793334961,68.03549374458515
9000,0.039814263582229614,8.726356506347656,71.22269208417731
9100,0.04720348119735718,8.404008865356445,65.51844348170869
9200,0.01731758564710617,9.422856330871582,67.13882849867963
9300,0.040011852979660034,8.366558074951172,72.41366127825154
9400,0.029412884265184402,7.916159629821777,70.91555154907536
9500,0.01796877384185791,9.073888778686523,74.92723591389722
9600,0.02415332943201065,8.842480659484863,76.22687137368683
9700,0.030305514112114906,8.419939041137695,70.56401547520073
9800,0.022772347554564476,8.967988967895508,72.22025940399539
9900,0.008026711642742157,9.370030403137207,71.07947436791619
10000,0.026694167405366898,8.610971450805664,73.49090324622097
10100,0.02334071509540081,8.955089569091797,67.80432834901126
10200,0.158890962600708,8.269105911254883,73.55425768409361
