Epochs,Loss_Disc,Loss_Gene,FID
0,3.374606132507324,1.980494737625122,80.13990071682633
100,0.4910788834095001,4.303659439086914,72.6670697677186
200,0.17638587951660156,5.09723424911499,70.95778300793222
300,0.22683081030845642,5.287474632263184,72.8744263999181
400,0.23028087615966797,6.511462211608887,66.2137951112644
500,0.0934382826089859,4.6770782470703125,67.28419543721213
600,0.13301396369934082,5.576758861541748,66.64653785926907
700,0.17628751695156097,5.820004463195801,63.769453833105786
800,0.053077973425388336,5.515799045562744,70.14091442254238
900,0.10779266059398651,5.609306812286377,65.3681069359805
1000,0.12726172804832458,5.6138763427734375,64.41426447566812
1100,0.7335076332092285,3.978841781616211,79.32915027368222
1200,0.10307028889656067,5.516340255737305,65.88575305638676
1300,0.08523280918598175,5.620539665222168,84.50120997012124
1400,0.07617045938968658,5.599817752838135,69.32149386070512
1500,0.20926055312156677,5.2421159744262695,77.18065833139627
1600,0.04451972246170044,5.825070858001709,63.59306425498414
1700,0.0796036422252655,5.242148399353027,64.23201800442723
1800,0.018604286015033722,5.696746349334717,71.6991475945465
1900,3.141077756881714,3.239140272140503,58.930911646804816
2000,0.03272315859794617,6.582738399505615,59.128102165361554
2100,0.1305440068244934,5.451996326446533,62.07329114330332
2200,0.045625604689121246,5.871223449707031,66.71617967116879
2300,0.04757405072450638,6.016385078430176,62.088398378166744
2400,0.04830430448055267,5.270373821258545,61.13383763925458
2500,0.06179913878440857,6.832141876220703,58.65480161841873
2600,0.029314056038856506,6.199472427368164,66.77493441669435
2700,0.02888309396803379,7.109855651855469,59.52034575623577
2800,0.025129742920398712,6.936482906341553,61.99323384085773
2900,0.029664501547813416,6.260875225067139,58.56940811615084
3000,0.650019645690918,3.0740957260131836,62.85226039471905
3100,0.05778641998767853,6.016873359680176,61.12934165472609
3200,0.02415148913860321,5.2855024337768555,58.97662197224054
3300,0.041141267865896225,5.865476608276367,63.206742652383696
3400,0.03878933936357498,7.374759674072266,61.80712706828314
3500,0.016821661964058876,6.38353157043457,56.77607869705514
3600,0.05200384557247162,6.907993793487549,57.9864371080202
3700,0.02659130096435547,6.689760208129883,58.40761153021708
3800,0.5629433393478394,3.9791998863220215,60.72754358396719
3900,0.04347917437553406,7.212508678436279,60.200607477534675
4000,0.04299600422382355,6.638147830963135,66.62492965828892
4100,0.01823955401778221,6.842395782470703,61.74612352209596
4200,0.09066642820835114,5.876944541931152,59.70763575427253
4300,0.01822724938392639,7.6063737869262695,59.69969834995322
4400,0.06462286412715912,6.953641891479492,69.98139860006995
4500,0.01865476183593273,6.588019371032715,59.786104159066156
4600,0.02003214694559574,6.669560432434082,63.096369384153945
4700,0.030712313950061798,6.340330123901367,58.33641815142636
4800,0.012203143909573555,7.533052444458008,59.10378670145417
4900,0.031238172203302383,6.918495178222656,66.0013302057456
5000,0.05235617980360985,7.455552101135254,60.16354787687288
5100,0.022464502602815628,6.8196940422058105,59.31793486136553
5200,0.027155088260769844,7.287534713745117,56.96564189023093
5300,0.04395188391208649,8.10937786102295,61.10657664896087
5400,0.2754099369049072,4.2613959312438965,57.325496091175296
5500,0.011929957196116447,7.533270835876465,60.102364402023625
5600,0.03736003488302231,7.242841720581055,56.958653754608235
5700,0.009825577028095722,7.492130279541016,62.20373040659655
5800,0.014027892611920834,7.284932613372803,58.21199501150403
5900,0.014788146130740643,7.45302152633667,57.092828816960434
6000,0.22664323449134827,4.336325168609619,61.188710306781786
6100,0.03374982625246048,7.1334662437438965,59.073003713564276
6200,0.013083763420581818,7.340085983276367,60.379923980453555
6300,0.023810841143131256,7.244450092315674,57.40132478627925
6400,0.04106667637825012,7.443432807922363,57.57077555846985
6500,0.02037212997674942,8.340685844421387,58.641902063711655
6600,0.15447506308555603,5.633483409881592,59.3488295535185
6700,0.044216904789209366,7.067862033843994,59.31760106197805
6800,0.038252633064985275,6.620784282684326,57.030345818163596
6900,0.012932062149047852,7.387477397918701,57.98397509537523
7000,0.019716443493962288,7.461249351501465,62.26692998614692
7100,0.0713309571146965,6.69261360168457,55.41828435627866
7200,0.02617548778653145,7.419376850128174,57.40430396845693
7300,0.009792117401957512,8.44169807434082,56.7995513307676
7400,0.01623396947979927,6.568562984466553,55.91329972191335
7500,0.006692558526992798,8.841790199279785,60.71475246246598
7600,0.01426289975643158,7.986588954925537,56.11046359525881
7700,0.005575233139097691,8.805212020874023,55.010114767285074
7800,0.05092155933380127,6.683764934539795,56.54652230650515
7900,0.011819539591670036,8.59640121459961,60.8096018778777
8000,0.0280313640832901,7.829897880554199,55.53179892090344
8100,0.01811188831925392,7.162022590637207,56.93937115298519
8200,0.015029662288725376,8.496639251708984,55.82222988183571
8300,0.23746433854103088,6.254629135131836,55.97504936678229
8400,0.015057733282446861,8.227153778076172,56.910423157650655
8500,0.015656735748052597,7.477863788604736,58.84903344618783
8600,0.017635907977819443,7.88388204574585,61.13497644864776
8700,0.012114021927118301,7.431182861328125,58.39854273816803
8800,0.007610443979501724,8.210790634155273,54.75882565139483
8900,0.049807727336883545,8.100893020629883,72.00295492580153
9000,0.02971191704273224,7.680057525634766,56.096167205268046
9100,0.007586169987916946,8.470172882080078,59.53893902774064
9200,0.013992790132761002,8.81505012512207,57.98393350455342
9300,0.02189086750149727,7.652846336364746,57.46949298169693
9400,0.0075736502185463905,8.407706260681152,55.05155143587905
9500,0.009804601781070232,8.088325500488281,56.671861993483446
9600,0.00962156429886818,7.936490058898926,55.73607075384717
9700,0.021929319947957993,8.279069900512695,58.331161715156384
9800,0.02648065611720085,8.814765930175781,59.30604293994588
9900,0.29077038168907166,6.284336090087891,55.90396887785295
10000,0.00526692159473896,7.856173515319824,61.93145738179288
10100,0.046277258545160294,8.713016510009766,59.33478605089016
10200,0.004291997756808996,9.767377853393555,56.05974968444821
10300,0.003826493863016367,9.046611785888672,57.008029023313384
10400,0.01707909256219864,9.45526123046875,55.42329411711256
10500,0.46598827838897705,3.004570245742798,57.03800103055295
10600,0.04244372248649597,8.497222900390625,58.97288507137296
10700,0.012330230325460434,8.286934852600098,58.900338852071116
10800,0.017129629850387573,8.026159286499023,56.73223263559089
10900,0.020624788478016853,7.354958534240723,58.79227222943058
11000,0.017778383567929268,9.151656150817871,59.42647968826191
11100,0.008601086214184761,8.079389572143555,57.64725205732441
11200,0.011112555861473083,8.994014739990234,57.579562001680415
11300,0.009332858957350254,8.346453666687012,59.00953291658391
11400,0.20823456346988678,5.0559282302856445,55.76231685303776
11500,0.014395160600543022,7.889029502868652,60.45290560557987
11600,0.016373643651604652,8.523355484008789,63.469126496423314
11700,0.016505002975463867,9.30798053741455,60.049443969168806
11800,0.03701231628656387,9.304366111755371,59.66696045187757
11900,0.004299509339034557,7.895571708679199,63.24043777594488
12000,0.0029689930379390717,9.12243366241455,60.04958514483468
12100,0.005260461941361427,8.275686264038086,82.9369944733458
12200,0.019535260275006294,10.135215759277344,59.028108691409955
12300,0.014339061453938484,8.999174118041992,58.917858016433854
12400,0.015359587036073208,8.952905654907227,61.16625069706026
12500,0.010400417260825634,8.766589164733887,61.174413865219776
12600,0.01948321796953678,9.731934547424316,62.383512354292066
12700,0.0015578721649944782,9.536979675292969,61.63221040627354
12800,0.14299732446670532,5.938865661621094,61.50592328900558
12900,0.04449854791164398,7.964627265930176,64.10383311243572
13000,0.03839360922574997,7.266106605529785,65.26150337437434
13100,0.008461990393698215,8.907188415527344,63.082213572561216
13200,0.014747459441423416,8.598764419555664,58.779542680947316
13300,0.005739289335906506,8.664671897888184,60.678262999938966
13400,0.010692471638321877,8.60873031616211,58.34646912500415
13500,0.0076724872924387455,9.068469047546387,56.839795379499435
13600,0.004429210908710957,8.514196395874023,57.0098051426512
13700,0.21823570132255554,5.483601093292236,59.45233289155345
13800,0.015720799565315247,7.67544412612915,60.354033658038645
13900,0.017957404255867004,8.551851272583008,63.9710416712727
14000,0.017367057502269745,8.521224975585938,62.418744519000256
14100,0.008539773523807526,8.27829647064209,65.24675545756833
14200,0.008411640301346779,9.757614135742188,61.98935373263612
14300,0.0071645257994532585,8.708984375,59.839303333131056
14400,0.013414459303021431,8.061604499816895,59.19635888392747
14500,0.010430642403662205,10.16176986694336,57.60794078978614
14600,0.7992163300514221,4.161723613739014,60.24602111244775
14700,0.035822633653879166,7.956599235534668,64.19020509756376
14800,0.008867048658430576,8.786738395690918,62.249862221749765
14900,0.009463634341955185,8.986207962036133,61.274660156632024
